OP_Name,Instance,Status,ColorTime,LabellingTime,UsingMIP,UsingPolyColors,Notes,TotalTime,Solution
"OP(7,28,4)",0,Solved,0.0000,1.0500,false,true,OP(3),1.0566,"(\infty, (2,1), (14,2), (15,2), (6,1), (8,1), (18,2)) ((5,2), (3,2), (15,1), (12,1), (16,2), (11,2), (17,1), (18,1), (1,2), (8,2), (16,1), (10,1), (6,2), (12,2), (11,1), (3,1), (9,2), (0,2), (1,1), (5,1), (13,2), (17,2), (14,1), (9,1), (4,2), (7,2), (7,1), (0,1)) ((2,2), (10,2), (13,1), (4,1)) "
"OP(5,6,28)",0,Solved,0.0000,2.6200,false,true,"OP(5,6)",2.6245,"(\infty, (0,1), (12,1), (15,1), (6,2)) ((14,1), (9,2), (16,2), (5,2), (9,1), (8,2)) ((4,2), (0,2), (18,1), (10,1), (13,2), (3,2), (13,1), (3,1), (15,2), (17,2), (17,1), (2,1), (10,2), (11,2), (6,1), (8,1), (14,2), (1,2), (16,1), (11,1), (18,2), (2,2), (4,1), (5,1), (7,2), (12,2), (1,1), (7,1)) "
"OP(3,5,3,28)",0,Solved,0.0001,4.0900,false,true,OP(3),4.0991,"(\infty, (13,2), (0,1)) ((14,1), (17,1), (13,1), (6,2), (3,1)) ((10,1), (11,2), (5,2)) ((18,2), (0,2), (17,2), (8,1), (8,2), (16,2), (5,1), (6,1), (10,2), (1,2), (2,1), (11,1), (7,2), (3,2), (12,1), (18,1), (15,2), (12,2), (4,1), (16,1), (4,2), (9,2), (7,1), (9,1), (14,2), (2,2), (15,1), (1,1)) "
"OP(3,4,4,28)",0,Solved,0.0000,0.8700,false,true,OP(3),0.8775,"(\infty, (15,2), (11,1)) ((7,2), (0,2), (1,1), (14,1)) ((2,2), (4,2), (13,1), (4,1)) ((14,2), (9,2), (15,1), (17,1), (12,2), (11,2), (8,1), (3,1), (3,2), (6,2), (9,1), (10,1), (18,2), (5,2), (0,1), (16,1), (17,2), (13,2), (6,1), (2,1), (8,2), (16,2), (7,1), (18,1), (10,2), (1,2), (5,1), (12,1)) "
"OP(27,12)",0,Solved,0.0000,1.7700,false,true,OP(3),1.7788,"(\infty, (7,1), (17,2), (18,2), (18,1), (17,1), (13,2), (5,2), (13,1), (6,1), (3,2), (8,2), (10,1), (5,1), (14,2), (1,2), (2,1), (11,1), (0,2), (10,2), (15,1), (9,1), (11,2), (9,2), (3,1), (0,1), (7,2)) ((2,2), (6,2), (12,1), (1,1), (4,2), (16,2), (4,1), (8,1), (12,2), (15,2), (14,1), (16,1)) "
"OP(3,9,27)",0,Solved,0.0000,2.9900,false,true,OP(3),2.9996,"(\infty, (1,1), (18,2), (9,2), (3,1), (15,1), (4,2), (16,2), (16,1), (11,1), (10,2), (11,2), (4,1), (17,1), (13,2), (8,2), (7,1), (18,1), (15,2), (2,2), (0,1), (9,1), (12,2), (1,2), (6,1), (8,1), (0,2)) ((5,2), (3,2), (7,2), (2,1), (6,2), (12,1), (13,1), (10,1), (14,1)) ((5,1), (17,2), (14,2)) "
"OP(27,8,4)",0,Solved,0.0000,1.4200,false,true,OP(3),1.4228,"(\infty, (9,1), (9,2), (8,2), (15,1), (6,1), (12,2), (4,2), (8,1), (4,1), (15,2), (1,2), (17,1), (3,1), (13,2), (10,2), (11,1), (0,1), (2,2), (0,2), (14,1), (7,1), (16,2), (3,2), (2,1), (1,1), (17,2)) ((11,2), (7,2), (12,1), (10,1), (14,2), (5,2), (16,1), (13,1)) ((6,2), (18,2), (5,1), (18,1)) "
"OP(7,27,5)",0,Solved,0.0000,9.8400,false,true,OP(3),9.8472,"(\infty, (4,1), (18,2), (2,2), (17,1), (7,1), (4,2), (17,2), (11,1), (16,1), (10,2), (3,2), (14,1), (6,1), (7,2), (8,2), (10,1), (3,1), (13,2), (15,2), (13,1), (12,1), (12,2), (16,2), (1,1), (18,1), (6,2)) ((11,2), (1,2), (9,2), (0,1), (5,2), (0,2), (8,1)) ((9,1), (5,1), (2,1), (14,2), (15,1)) "
"OP(27,6,6)",0,Solved,0.0000,7.2000,false,true,OP(3),7.2046,"(\infty, (13,1), (15,2), (1,2), (9,1), (10,1), (4,2), (16,2), (0,1), (15,1), (6,2), (2,2), (6,1), (16,1), (14,2), (5,2), (1,1), (4,1), (7,2), (13,2), (8,1), (2,1), (9,2), (12,2), (3,1), (14,1), (3,2)) ((7,1), (5,1), (0,2), (18,2), (10,2), (8,2)) ((11,2), (12,1), (17,1), (17,2), (11,1), (18,1)) "
"OP(3,6,3,27)",0,Solved,0.0000,0.9800,false,true,OP(3),0.9854,"(\infty, (18,1), (16,2), (2,2), (3,1), (4,1), (15,2), (12,2), (17,1), (12,1), (0,2), (9,2), (15,1), (11,1), (13,2), (14,2), (14,1), (5,1), (1,2), (5,2), (1,1), (8,1), (11,2), (18,2), (6,1), (0,1), (8,2)) ((7,1), (9,1), (10,2), (4,2), (6,2), (17,2)) ((13,1), (16,1), (3,2)) ((2,1), (10,1), (7,2)) "
"OP(3,5,4,27)",0,Solved,0.0001,2.8400,false,true,OP(3),2.8464,"(\infty, (2,1), (11,2), (9,2), (4,1), (1,1), (12,2), (0,2), (15,1), (14,1), (8,2), (14,2), (13,1), (8,1), (7,2), (3,2), (16,1), (7,1), (17,2), (6,2), (3,1), (18,1), (13,2), (10,2), (10,1), (12,1), (1,2)) ((11,1), (17,1), (5,1), (2,2), (0,1)) ((5,2), (15,2), (16,2), (9,1)) ((6,1), (4,2), (18,2)) "
"OP(27,4,4,4)",0,Solved,0.0000,0.5200,false,true,OP(3),0.5240,"(\infty, (7,1), (8,2), (17,2), (6,1), (16,1), (13,2), (9,2), (3,1), (9,1), (16,2), (3,2), (5,1), (8,1), (11,2), (12,2), (2,1), (13,1), (2,2), (5,2), (11,1), (15,1), (0,2), (7,2), (12,1), (14,1), (4,2)) ((14,2), (6,2), (4,1), (18,1)) ((15,2), (10,2), (17,1), (10,1)) ((1,2), (18,2), (0,1), (1,1)) "
"OP(27,3,3,3,3)",0,Solved,0.0000,18.5000,false,true,"OP(3,3,3,3,3)",18.5050,"(\infty, (3,1), (3,2), (18,2), (0,1), (2,1), (4,2), (17,2), (5,1), (10,1), (2,2), (0,2), (9,1), (15,1), (5,2), (16,2), (1,1), (12,1), (6,2), (15,2), (8,1), (18,1), (7,2), (14,2), (11,1), (4,1), (1,2)) ((13,1), (16,1), (17,1)) ((7,1), (8,2), (13,2)) ((14,1), (9,2), (12,2)) ((6,1), (10,2), (11,2)) "
"OP(13,26)",0,Solved,0.0000,1.2400,false,true,"OP(5,6)",1.2442,"(\infty, (5,1), (1,1), (2,1), (11,2), (4,2), (16,1), (8,1), (14,2), (9,2), (14,1), (4,1), (8,2)) ((2,2), (1,2), (10,1), (13,1), (16,2), (6,2), (6,1), (0,1), (17,2), (0,2), (11,1), (18,1), (15,2), (12,2), (7,1), (12,1), (13,2), (7,2), (15,1), (17,1), (10,2), (18,2), (3,2), (9,1), (5,2), (3,1)) "
"OP(3,10,26)",0,Solved,0.0000,1.0600,false,true,OP(3),1.0728,"(\infty, (4,2), (1,1)) ((15,2), (10,2), (3,1), (13,1), (3,2), (10,1), (16,1), (18,2), (0,2), (6,2)) ((12,2), (14,2), (17,1), (0,1), (8,2), (5,2), (14,1), (2,1), (13,2), (1,2), (6,1), (11,1), (7,2), (11,2), (5,1), (9,1), (9,2), (17,2), (18,1), (15,1), (16,2), (12,1), (4,1), (2,2), (8,1), (7,1)) "
"OP(9,26,4)",0,Solved,0.0000,1.8800,false,true,"OP(5,6)",1.8877,"(\infty, (18,1), (0,1), (12,1), (2,2), (7,2), (13,1), (9,1), (1,2)) ((13,2), (14,2), (8,1), (11,1), (10,2), (16,2), (16,1), (10,1), (17,2), (6,2), (1,1), (3,1), (15,2), (0,2), (5,1), (14,1), (5,2), (3,2), (7,1), (2,1), (4,2), (11,2), (8,2), (4,1), (12,2), (15,1)) ((18,2), (9,2), (6,1), (17,1)) "
