OP_Name;Instance;Status;LabellingTime;Notes;TotalTime;Solution
OP(21,9,4,3,3,3,3,3);0;Solved;0,4060;CriticalPath [10, 11, 12, 13];1,4673;(\infty, (20,1), (4,2), (8,1), (3,2), (21,1), (14,2), (17,2), (7,1), (11,2), (6,1), (0,1), (12,1), (12,2), (0,2), (19,2), (8,2), (9,2), (16,2), (5,1), (18,2)) ((17,1), (19,1), (4,1), (15,1), (6,2), (2,2), (1,1), (23,2), (14,1)) ((13,2), (22,2), (20,2), (23,1)) ((3,1), (5,2), (13,1)) ((18,1), (1,2), (22,1)) ((2,1), (10,1), (9,1)) ((15,2), (7,2), (21,2)) ((10,2), (16,1), (11,1))
OP(21,8,8,7,5);0;Solved;0,6780;CriticalPath [10, 11, 12, 13];1,7654;(\infty, (16,1), (15,2), (9,1), (1,2), (17,1), (4,2), (9,2), (5,1), (7,2), (22,1), (0,1), (12,1), (12,2), (0,2), (22,2), (14,2), (3,2), (18,2), (21,1), (2,2)) ((19,2), (18,1), (7,1), (4,1), (17,2), (21,2), (1,1), (20,2)) ((6,1), (23,2), (16,2), (6,2), (23,1), (19,1), (10,2), (20,1)) ((10,1), (13,2), (3,1), (11,1), (2,1), (8,1), (15,1)) ((8,2), (5,2), (11,2), (13,1), (14,1))
OP(21,8,8,5,4,3);0;Solved;0,3300;CriticalPath [10, 11, 12, 13];1,4082;(\infty, (21,1), (2,2), (19,1), (8,2), (2,1), (3,2), (13,2), (22,1), (1,2), (23,1), (0,1), (12,1), (12,2), (0,2), (22,2), (17,2), (21,2), (6,2), (20,1), (5,2)) ((11,2), (16,1), (10,1), (7,1), (4,2), (10,2), (18,1), (14,2)) ((13,1), (7,2), (18,2), (19,2), (8,1), (6,1), (20,2), (3,1)) ((1,1), (9,2), (5,1), (14,1), (9,1)) ((17,1), (16,2), (23,2), (15,2)) ((11,1), (4,1), (15,1))
OP(21,8,7,6,4,3);0;Solved;0,8750;CriticalPath [10, 11, 12, 13];1,9436;(\infty, (9,1), (5,2), (18,1), (11,2), (16,1), (15,2), (23,2), (10,1), (2,2), (1,1), (0,1), (12,1), (12,2), (0,2), (20,2), (18,2), (19,2), (10,2), (5,1), (9,2)) ((8,2), (14,1), (8,1), (15,1), (13,2), (16,2), (6,1), (21,2)) ((3,1), (17,2), (7,2), (14,2), (17,1), (21,1), (6,2)) ((13,1), (23,1), (1,2), (19,1), (11,1), (22,1)) ((20,1), (4,2), (22,2), (3,2)) ((7,1), (2,1), (4,1))
OP(21,8,7,5,5,3);0;Solved;0,1860;CriticalPath [10, 11, 12, 13];1,2708;(\infty, (17,1), (9,2), (19,1), (17,2), (10,1), (20,2), (22,2), (11,1), (6,2), (3,1), (0,1), (12,1), (12,2), (0,2), (8,2), (7,2), (18,2), (11,2), (18,1), (15,2)) ((16,2), (22,1), (13,1), (23,1), (1,2), (21,2), (6,1), (10,2)) ((20,1), (4,2), (19,2), (14,2), (8,1), (16,1), (5,2)) ((5,1), (7,1), (3,2), (2,1), (1,1)) ((21,1), (14,1), (13,2), (23,2), (2,2)) ((4,1), (15,1), (9,1))
OP(21,8,7,5,4,4);0;Solved;1,4690;CriticalPath [10, 11, 12, 13];2,5663;(\infty, (20,1), (2,2), (16,1), (11,2), (21,1), (8,2), (13,2), (6,1), (22,1), (19,1), (0,1), (12,1), (12,2), (0,2), (17,2), (15,2), (21,2), (20,2), (3,1), (4,2)) ((16,2), (8,1), (10,1), (1,1), (22,2), (18,2), (5,1), (3,2)) ((2,1), (6,2), (14,2), (5,2), (9,1), (23,1), (1,2)) ((11,1), (18,1), (23,2), (14,1), (15,1)) ((7,1), (13,1), (7,2), (10,2)) ((19,2), (9,2), (17,1), (4,1))
OP(21,8,7,4,3,3,3);0;Solved;0,0420;CriticalPath [10, 11, 12, 13];1,1022;(\infty, (4,1), (9,2), (5,1), (3,2), (20,1), (7,2), (16,2), (17,1), (10,2), (15,1), (0,1), (12,1), (12,2), (0,2), (18,2), (13,2), (11,2), (19,2), (1,1), (2,2)) ((7,1), (10,1), (21,1), (14,1), (6,2), (23,2), (2,1), (22,2)) ((18,1), (4,2), (15,2), (1,2), (22,1), (23,1), (8,2)) ((11,1), (16,1), (5,2), (3,1)) ((13,1), (19,1), (9,1)) ((20,2), (17,2), (21,2)) ((14,2), (6,1), (8,1))
OP(21,8,6,6,5,3);0;Solved;1,5330;CriticalPath [10, 11, 12, 13];2,6151;(\infty, (23,1), (1,2), (6,1), (10,2), (16,1), (15,2), (14,2), (18,1), (11,2), (13,1), (0,1), (12,1), (12,2), (0,2), (19,2), (13,2), (6,2), (4,2), (22,1), (9,2)) ((20,2), (10,1), (9,1), (5,1), (8,2), (22,2), (15,1), (23,2)) ((17,1), (7,2), (18,2), (3,2), (2,1), (8,1)) ((2,2), (11,1), (3,1), (16,2), (19,1), (21,1)) ((1,1), (20,1), (5,2), (21,2), (17,2)) ((14,1), (4,1), (7,1))
OP(21,8,6,5,3,3,3);0;Solved;0,0800;CriticalPath [10, 11, 12, 13];1,1451;(\infty, (19,1), (6,2), (10,1), (7,2), (16,1), (8,2), (9,2), (15,1), (14,2), (4,1), (0,1), (12,1), (12,2), (0,2), (19,2), (22,2), (20,2), (4,2), (20,1), (13,2)) ((3,1), (2,1), (9,1), (17,1), (15,2), (1,2), (22,1), (5,2)) ((1,1), (2,2), (17,2), (21,2), (8,1), (6,1)) ((11,2), (7,1), (18,1), (3,2), (21,1)) ((14,1), (11,1), (5,1)) ((16,2), (23,2), (10,2)) ((18,2), (23,1), (13,1))
OP(21,8,5,4,4,4,3);0;Solved;2,9390;CriticalPath [10, 11, 12, 13];4,0090;(\infty, (1,1), (9,2), (7,1), (13,2), (9,1), (1,2), (17,2), (8,1), (19,2), (14,1), (0,1), (12,1), (12,2), (0,2), (20,2), (22,2), (16,2), (5,2), (2,1), (15,2)) ((8,2), (17,1), (10,1), (6,1), (23,2), (14,2), (4,1), (3,2)) ((15,1), (10,2), (7,2), (6,2), (16,1)) ((20,1), (18,2), (22,1), (11,1)) ((2,2), (5,1), (13,1), (19,1)) ((3,1), (4,2), (11,2), (21,2)) ((21,1), (18,1), (23,1))
OP(21,8,5,3,3,3,3,3);0;Solved;0,7570;CriticalPath [10, 11, 12, 13];1,8256;(\infty, (8,1), (16,2), (11,1), (7,2), (9,1), (2,2), (11,2), (14,1), (20,2), (1,1), (0,1), (12,1), (12,2), (0,2), (17,2), (15,2), (18,2), (8,2), (18,1), (10,2)) ((10,1), (7,1), (22,1), (6,1), (9,2), (13,2), (19,1), (23,2)) ((3,1), (5,2), (21,2), (22,2), (13,1)) ((15,1), (6,2), (20,1)) ((17,1), (4,2), (21,1)) ((16,1), (23,1), (5,1)) ((1,2), (14,2), (19,2)) ((3,2), (2,1), (4,1))
OP(21,7,7,7,4,3);0;Solved;0,4340;CriticalPath [10, 11, 12, 13];1,5154;(\infty, (5,1), (4,2), (8,1), (5,2), (21,1), (19,1), (14,1), (23,1), (6,2), (20,1), (0,1), (12,1), (12,2), (0,2), (7,2), (9,2), (3,2), (18,2), (2,1), (19,2)) ((21,2), (18,1), (10,1), (11,1), (1,2), (14,2), (3,1)) ((11,2), (9,1), (13,2), (17,2), (20,2), (15,1), (22,1)) ((22,2), (13,1), (7,1), (8,2), (17,1), (6,1), (16,1)) ((10,2), (15,2), (16,2), (2,2)) ((23,2), (1,1), (4,1))
OP(21,7,7,6,5,3);0;Solved;0,3130;CriticalPath [3, 4, 5, 6];1,4081;(\infty, (5,1), (15,2), (16,1), (0,1), (12,1), (12,2), (0,2), (3,1), (5,2), (21,1), (7,1), (10,1), (4,2), (21,2), (11,2), (17,2), (16,2), (8,2), (4,1), (9,2)) ((13,1), (2,1), (11,1), (9,1), (7,2), (10,2), (17,1)) ((20,2), (1,1), (2,2), (13,2), (22,2), (8,1), (14,1)) ((3,2), (20,1), (15,1), (6,2), (19,1), (18,1)) ((22,1), (14,2), (18,2), (23,2), (1,2)) ((19,2), (6,1), (23,1))
OP(21,7,7,5,3,3,3);0;Solved;0,6950;CriticalPath [10, 11, 12, 13];1,7604;(\infty, (20,1), (5,2), (22,1), (4,2), (15,1), (7,2), (14,2), (18,1), (8,2), (9,1), (0,1), (12,1), (12,2), (0,2), (21,2), (10,2), (11,2), (19,2), (4,1), (22,2)) ((8,1), (7,1), (13,1), (17,1), (15,2), (20,2), (10,1)) ((2,2), (5,1), (16,2), (18,2), (9,2), (16,1), (21,1)) ((6,2), (3,1), (19,1), (3,2), (2,1)) ((14,1), (1,1), (11,1)) ((23,2), (17,2), (13,2)) ((1,2), (6,1), (23,1))
OP(21,7,6,6,6,3);0;Solved;0,2170;CriticalPath [3, 4, 5, 6];1,2987;(\infty, (23,1), (3,2), (21,1), (0,1), (12,1), (12,2), (0,2), (5,1), (4,2), (20,1), (22,1), (15,1), (5,2), (6,2), (1,2), (9,2), (19,2), (15,2), (13,1), (7,2)) ((14,1), (9,1), (19,1), (18,1), (11,2), (22,2), (1,1)) ((16,2), (6,1), (21,2), (14,2), (23,2), (3,1)) ((16,1), (17,2), (10,1), (2,1), (18,2), (7,1)) ((8,1), (4,1), (2,2), (8,2), (10,2), (13,2)) ((20,2), (11,1), (17,1))
OP(21,7,6,6,5,4);0;Solved;0,1890;CriticalPath [3, 4, 5, 6];1,2808;(\infty, (6,1), (4,2), (11,1), (0,1), (12,1), (12,2), (0,2), (21,1), (7,2), (16,1), (10,1), (5,1), (19,2), (21,2), (11,2), (20,2), (15,2), (18,2), (2,1), (22,2)) ((13,1), (4,1), (8,1), (1,1), (2,2), (1,2), (23,1)) ((16,2), (9,1), (13,2), (17,2), (9,2), (3,1)) ((22,1), (3,2), (19,1), (18,1), (5,2), (20,1)) ((7,1), (15,1), (10,2), (23,2), (6,2)) ((14,2), (8,2), (14,1), (17,1))
OP(21,7,6,6,3,3,3);0;Solved;0,6320;CriticalPath [10, 11, 12, 13];1,6991;(\infty, (18,1), (10,2), (20,1), (2,2), (23,1), (1,2), (5,2), (1,1), (6,2), (22,1), (0,1), (12,1), (12,2), (0,2), (19,2), (17,2), (11,2), (14,2), (21,1), (16,2)) ((9,1), (19,1), (10,1), (5,1), (20,2), (13,2), (15,1)) ((4,2), (7,1), (18,2), (8,2), (21,2), (3,1)) ((17,1), (3,2), (14,1), (6,1), (15,2), (16,1)) ((4,1), (8,1), (11,1)) ((7,2), (23,2), (22,2)) ((9,2), (13,1), (2,1))
OP(21,7,6,5,5,5);0;Solved;0,5490;CriticalPath [3, 4, 5, 6];1,6460;(\infty, (9,1), (1,2), (8,1), (0,1), (12,1), (12,2), (0,2), (4,1), (3,2), (13,1), (17,1), (10,1), (16,2), (15,2), (9,2), (14,2), (11,2), (7,2), (6,1), (21,2)) ((18,1), (21,1), (11,1), (5,1), (10,2), (2,2), (23,1)) ((23,2), (1,1), (19,2), (6,2), (13,2), (2,1)) ((19,1), (4,2), (20,1), (22,1), (5,2)) ((3,1), (16,1), (7,1), (20,2), (22,2)) ((18,2), (8,2), (17,2), (15,1), (14,1))
OP(21,7,6,5,4,3,3);0;Solved;0,8200;CriticalPath [10, 11, 12, 13];1,8893;(\infty, (23,1), (4,2), (11,1), (6,2), (22,1), (7,2), (9,2), (6,1), (16,2), (9,1), (0,1), (12,1), (12,2), (0,2), (13,2), (3,2), (18,2), (17,2), (1,1), (21,2)) ((19,1), (17,1), (20,1), (16,1), (14,2), (19,2), (13,1)) ((22,2), (8,1), (10,2), (2,2), (20,2), (7,1)) ((2,1), (23,2), (5,1), (21,1), (1,2)) ((3,1), (10,1), (15,1), (14,1)) ((11,2), (15,2), (8,2)) ((5,2), (18,1), (4,1))
OP(21,7,6,4,4,4,3);0;Solved;0,0720;CriticalPath [10, 11, 12, 13];1,1406;(\infty, (15,1), (2,2), (22,1), (4,2), (14,1), (7,1), (13,1), (21,1), (6,2), (3,1), (0,1), (12,1), (12,2), (0,2), (17,2), (8,2), (14,2), (11,2), (16,1), (9,2)) ((7,2), (11,1), (9,1), (4,1), (19,2), (15,2), (18,1)) ((13,2), (19,1), (5,2), (21,2), (22,2), (6,1)) ((23,1), (1,2), (20,1), (10,1)) ((3,2), (2,1), (1,1), (5,1)) ((18,2), (20,2), (10,2), (23,2)) ((16,2), (17,1), (8,1))
OP(21,7,6,3,3,3,3,3);0;Solved;0,2640;CriticalPath [10, 11, 12, 13];1,3182;(\infty, (4,1), (9,2), (16,1), (14,2), (3,1), (23,2), (7,2), (5,1), (8,2), (17,1), (0,1), (12,1), (12,2), (0,2), (18,2), (20,2), (19,2), (4,2), (22,1), (2,2)) ((10,1), (14,1), (13,1), (8,1), (21,2), (16,2), (7,1)) ((15,2), (18,1), (17,2), (10,2), (6,2), (20,1)) ((15,1), (5,2), (21,1)) ((2,1), (3,2), (11,1)) ((23,1), (9,1), (1,1)) ((22,2), (11,2), (1,2)) ((13,2), (6,1), (19,1))
OP(21,7,5,5,5,3,3);0;Solved;0,3700;CriticalPath [10, 11, 12, 13];1,4407;(\infty, (5,1), (4,2), (17,1), (6,2), (14,1), (9,2), (20,2), (3,1), (13,2), (8,1), (0,1), (12,1), (12,2), (0,2), (18,2), (23,2), (22,2), (14,2), (20,1), (5,2)) ((1,2), (19,1), (18,1), (15,1), (11,2), (21,2), (23,1)) ((7,1), (9,1), (16,2), (19,2), (15,2)) ((1,1), (10,1), (7,2), (4,1), (21,1)) ((2,2), (22,1), (16,1), (6,1), (11,1)) ((10,2), (17,2), (8,2)) ((3,2), (13,1), (2,1))
OP(21,7,5,5,4,4,3);0;Solved;0,0470;CriticalPath [10, 11, 12, 13];1,1287;(\infty, (23,1), (3,2), (19,1), (6,2), (16,1), (10,2), (14,2), (18,1), (23,2), (4,1), (0,1), (12,1), (12,2), (0,2), (15,2), (17,2), (22,2), (16,2), (17,1), (9,2)) ((20,1), (10,1), (9,1), (22,1), (1,2), (8,2), (11,1)) ((19,2), (2,1), (11,2), (21,2), (18,2)) ((5,1), (3,1), (5,2), (14,1), (8,1)) ((2,2), (1,1), (6,1), (13,1)) ((21,1), (7,2), (20,2), (4,2)) ((13,2), (15,1), (7,1))
OP(21,7,5,4,4,4,4);0;Solved;0,0470;CriticalPath [10, 11, 12, 13];1,1515;(\infty, (4,1), (8,2), (5,1), (11,2), (20,1), (16,2), (19,2), (22,1), (7,2), (15,1), (0,1), (12,1), (12,2), (0,2), (15,2), (13,2), (6,2), (20,2), (1,1), (18,2)) ((7,1), (14,1), (17,1), (18,1), (4,2), (3,2), (2,1)) ((14,2), (16,1), (5,2), (23,2), (10,2)) ((11,1), (21,1), (2,2), (19,1)) ((13,1), (21,2), (3,1), (9,1)) ((23,1), (10,1), (9,2), (1,2)) ((22,2), (17,2), (6,1), (8,1))
OP(21,7,5,4,3,3,3,3);0;Solved;4,1130;CriticalPath [10, 11, 12, 13];5,1856;(\infty, (2,1), (11,2), (7,1), (1,2), (22,1), (14,2), (6,2), (20,1), (18,2), (13,1), (0,1), (12,1), (12,2), (0,2), (20,2), (23,2), (22,2), (4,2), (21,1), (16,2)) ((3,2), (14,1), (5,1), (15,1), (8,2), (15,2), (4,1)) ((1,1), (9,1), (17,2), (7,2), (2,2)) ((10,1), (16,1), (13,2), (17,1)) ((19,1), (9,2), (18,1)) ((8,1), (6,1), (11,1)) ((10,2), (21,2), (19,2)) ((5,2), (3,1), (23,1))
OP(21,7,4,4,4,3,3,3);0;Solved;2,9260;CriticalPath [10, 11, 12, 13];3,9734;(\infty, (18,1), (3,2), (21,1), (1,2), (23,1), (4,2), (5,2), (22,1), (6,2), (8,1), (0,1), (12,1), (12,2), (0,2), (14,2), (23,2), (21,2), (8,2), (5,1), (16,2)) ((9,2), (13,1), (16,1), (2,1), (17,2), (11,2), (17,1)) ((15,1), (19,1), (18,2), (10,2)) ((2,2), (1,1), (10,1), (7,2)) ((14,1), (20,1), (13,2), (3,1)) ((4,1), (9,1), (11,1)) ((19,2), (22,2), (15,2)) ((20,2), (6,1), (7,1))
OP(21,7,3,3,3,3,3,3,3);0;Solved;3,8740;CriticalPath [10, 11, 12, 13];4,9397;(\infty, (2,1), (6,2), (3,1), (2,2), (4,1), (23,2), (15,2), (6,1), (16,2), (8,1), (0,1), (12,1), (12,2), (0,2), (7,2), (10,2), (19,2), (21,2), (7,1), (22,2)) ((9,1), (11,1), (17,1), (16,1), (3,2), (13,2), (19,1)) ((4,2), (15,1), (8,2)) ((17,2), (18,2), (21,1)) ((13,1), (5,2), (22,1)) ((20,1), (1,2), (23,1)) ((14,1), (18,1), (1,1)) ((9,2), (14,2), (20,2)) ((11,2), (5,1), (10,1))
OP(21,6,6,5,4,4,3);0;Solved;0,2280;CriticalPath [10, 11, 12, 13];1,2897;(\infty, (18,1), (11,2), (5,1), (20,2), (15,1), (14,2), (3,2), (20,1), (4,2), (8,1), (0,1), (12,1), (12,2), (0,2), (19,2), (9,2), (6,2), (23,2), (4,1), (22,2)) ((1,2), (22,1), (16,1), (23,1), (13,2), (21,2)) ((6,1), (7,1), (9,1), (7,2), (16,2), (10,2)) ((10,1), (1,1), (2,2), (17,1), (13,1)) ((5,2), (3,1), (14,1), (19,1)) ((2,1), (18,2), (17,2), (15,2)) ((8,2), (11,1), (21,1))
OP(21,6,5,5,5,4,3);0;Solved;0,2570;CriticalPath [11, 12, 13, 14];1,3366;(\infty, (23,1), (22,1), (6,1), (4,2), (2,1), (1,2), (2,2), (10,1), (6,2), (5,1), (15,1), (0,1), (12,1), (12,2), (0,2), (3,2), (5,2), (9,2), (3,1), (7,2)) ((8,2), (19,1), (13,1), (17,1), (11,2), (16,2)) ((1,1), (15,2), (20,1), (13,2), (22,2)) ((17,2), (14,1), (9,1), (18,2), (7,1)) ((4,1), (19,2), (11,1), (8,1), (21,1)) ((10,2), (20,2), (14,2), (21,2)) ((23,2), (16,1), (18,1))
OP(21,6,5,4,4,3,3,3);0;Solved;0,0820;CriticalPath [10, 11, 12, 13];1,1376;(\infty, (1,1), (7,2), (4,1), (6,2), (5,1), (20,2), (23,2), (6,1), (14,2), (18,1), (0,1), (12,1), (12,2), (0,2), (10,2), (15,2), (9,2), (11,2), (7,1), (17,2)) ((20,1), (9,1), (11,1), (21,1), (2,2), (3,2)) ((2,1), (1,2), (3,1), (22,2), (18,2)) ((19,2), (8,1), (23,1), (8,2)) ((14,1), (19,1), (16,2), (22,1)) ((13,1), (10,1), (17,1)) ((4,2), (13,2), (21,2)) ((5,2), (15,1), (16,1))
OP(21,5,5,5,5,5,3);0;Solved;2,3900;CriticalPath [10, 11, 12, 13];3,4650;(\infty, (2,1), (15,2), (8,1), (14,2), (4,1), (9,2), (8,2), (15,1), (16,2), (21,1), (0,1), (12,1), (12,2), (0,2), (21,2), (1,2), (11,2), (3,2), (16,1), (6,2)) ((18,2), (20,1), (10,1), (5,1), (13,2)) ((19,2), (17,1), (11,1), (7,1), (4,2)) ((20,2), (22,2), (6,1), (23,1), (2,2)) ((3,1), (14,1), (5,2), (9,1), (1,1)) ((18,1), (19,1), (23,2), (10,2), (17,2)) ((7,2), (22,1), (13,1))
OP(21,5,5,5,4,3,3,3);0;Solved;0,8200;CriticalPath [10, 11, 12, 13];1,8767;(\infty, (4,1), (9,2), (3,1), (10,2), (15,1), (5,2), (21,2), (10,1), (19,2), (6,1), (0,1), (12,1), (12,2), (0,2), (18,2), (17,2), (8,2), (6,2), (5,1), (20,2)) ((1,1), (9,1), (2,1), (7,1), (4,2)) ((23,2), (13,1), (7,2), (14,1), (13,2)) ((11,2), (14,2), (16,1), (20,1), (16,2)) ((22,1), (19,1), (3,2), (11,1)) ((8,1), (17,1), (18,1)) ((2,2), (15,2), (22,2)) ((1,2), (23,1), (21,1))
OP(21,5,4,4,4,4,4,3);0;Solved;0,2710;CriticalPath [10, 11, 12, 13];1,3222;(\infty, (17,1), (15,2), (2,1), (5,2), (11,1), (15,1), (20,1), (22,1), (6,2), (7,1), (0,1), (12,1), (12,2), (0,2), (16,2), (21,2), (22,2), (13,2), (3,1), (9,2)) ((10,2), (14,1), (8,1), (18,1), (8,2)) ((4,2), (21,1), (1,2), (23,1)) ((11,2), (18,2), (14,2), (19,1)) ((10,1), (19,2), (4,1), (13,1)) ((3,2), (16,1), (5,1), (6,1)) ((7,2), (20,2), (23,2), (17,2)) ((2,2), (1,1), (9,1))
OP(21,5,4,4,3,3,3,3,3);0;Solved;2,8200;CriticalPath [10, 11, 12, 13];3,9091;(\infty, (1,1), (11,2), (15,1), (5,2), (7,1), (18,2), (4,2), (20,1), (2,2), (21,1), (0,1), (12,1), (12,2), (0,2), (20,2), (22,2), (15,2), (23,2), (5,1), (9,2)) ((6,2), (13,1), (11,1), (2,1), (3,2)) ((7,2), (10,1), (14,1), (4,1)) ((17,2), (8,2), (21,2), (8,1)) ((23,1), (1,2), (6,1)) ((18,1), (10,2), (19,1)) ((16,1), (22,1), (3,1)) ((19,2), (14,2), (13,2)) ((16,2), (9,1), (17,1))
OP(20,19,7,3);0;Solved;0,3900;CriticalPath [10, 11, 12, 13];1,4762;(\infty, (19,1), (1,2), (23,1), (2,2), (18,1), (16,2), (14,2), (4,1), (19,2), (10,1), (0,1), (12,1), (12,2), (0,2), (15,2), (21,2), (20,2), (9,2), (17,2)) ((5,1), (3,1), (16,1), (7,1), (15,1), (5,2), (22,2), (11,1), (3,2), (20,1), (13,2), (23,2), (18,2), (22,1), (21,1), (10,2), (6,1), (1,1), (6,2)) ((13,1), (9,1), (2,1), (8,1), (7,2), (4,2), (8,2)) ((11,2), (17,1), (14,1))
OP(20,17,9,3);0;Solved;0,4000;CriticalPath [10, 11, 12, 13];1,4926;(\infty, (21,1), (2,2), (1,1), (8,2), (6,1), (22,2), (9,2), (18,1), (14,2), (20,1), (0,1), (12,1), (12,2), (0,2), (21,2), (15,2), (5,2), (4,2), (23,2)) ((9,1), (14,1), (15,1), (5,1), (11,1), (20,2), (16,2), (17,1), (7,2), (23,1), (3,2), (18,2), (10,2), (13,1), (4,1), (17,2), (7,1)) ((8,1), (19,2), (2,1), (10,1), (3,1), (16,1), (11,2), (13,2), (6,2)) ((1,2), (22,1), (19,1))
OP(20,17,7,5);0;Solved;0,1220;CriticalPath [10, 11, 12, 13];1,2162;(\infty, (10,1), (2,2), (4,1), (3,2), (22,1), (5,2), (6,2), (15,1), (4,2), (18,1), (0,1), (12,1), (12,2), (0,2), (16,2), (7,2), (9,2), (20,2), (10,2)) ((23,1), (13,1), (17,1), (14,1), (7,1), (8,2), (11,2), (16,1), (13,2), (11,1), (14,2), (18,2), (23,2), (6,1), (19,1), (1,2), (21,1)) ((8,1), (17,2), (9,1), (1,1), (20,1), (5,1), (19,2)) ((21,2), (15,2), (22,2), (2,1), (3,1))
OP(20,17,5,4,3);0;Solved;0,1240;CriticalPath [10, 11, 12, 13];1,2083;(\infty, (2,1), (4,2), (3,1), (2,2), (4,1), (1,2), (15,2), (5,1), (11,2), (20,1), (0,1), (12,1), (12,2), (0,2), (18,2), (20,2), (21,2), (17,2), (10,2)) ((7,1), (8,1), (10,1), (13,1), (19,1), (23,2), (8,2), (18,1), (13,2), (17,1), (9,2), (14,2), (22,2), (9,1), (22,1), (7,2), (14,1)) ((1,1), (6,2), (23,1), (15,1), (6,1)) ((16,1), (3,2), (16,2), (19,2)) ((5,2), (11,1), (21,1))
OP(20,15,11,3);0;Solved;0,1870;CriticalPath [10, 11, 12, 13];1,2730;(\infty, (19,1), (11,2), (7,1), (6,2), (20,1), (16,2), (19,2), (6,1), (4,2), (21,1), (0,1), (12,1), (12,2), (0,2), (10,2), (21,2), (23,2), (8,2), (15,2)) ((9,1), (20,2), (3,1), (13,1), (5,1), (14,2), (8,1), (17,1), (1,2), (23,1), (2,2), (7,2), (13,2), (16,1), (11,1)) ((22,2), (4,1), (10,1), (5,2), (15,1), (14,1), (1,1), (18,1), (9,2), (17,2), (18,2)) ((3,2), (22,1), (2,1))
OP(20,15,9,5);0;Solved;0,0850;CriticalPath [10, 11, 12, 13];1,1903;(\infty, (2,1), (4,2), (7,1), (18,2), (15,1), (23,2), (9,2), (8,1), (14,2), (9,1), (0,1), (12,1), (12,2), (0,2), (15,2), (22,2), (17,2), (20,2), (16,2)) ((3,1), (2,2), (4,1), (10,1), (5,1), (1,2), (6,1), (23,1), (3,2), (17,1), (8,2), (6,2), (5,2), (16,1), (19,1)) ((10,2), (18,1), (22,1), (7,2), (13,1), (11,1), (1,1), (14,1), (21,2)) ((11,2), (19,2), (13,2), (20,1), (21,1))
OP(20,15,7,4,3);0;Solved;0,4300;CriticalPath [10, 11, 12, 13];1,5165;(\infty, (15,1), (16,2), (10,1), (18,2), (9,1), (3,2), (11,2), (4,1), (15,2), (13,1), (0,1), (12,1), (12,2), (0,2), (13,2), (23,2), (14,2), (21,2), (17,2)) ((16,1), (20,1), (22,1), (23,1), (2,1), (1,2), (6,2), (11,1), (4,2), (6,1), (2,2), (8,2), (9,2), (5,1), (21,1)) ((19,2), (14,1), (8,1), (22,2), (1,1), (18,1), (3,1)) ((19,1), (5,2), (7,2), (10,2)) ((20,2), (17,1), (7,1))
OP(20,15,6,5,3);0;Solved;0,0990;CriticalPath [10, 11, 12, 13];1,1958;(\infty, (1,1), (5,2), (4,1), (7,2), (5,1), (23,2), (13,2), (6,1), (2,2), (18,1), (0,1), (12,1), (12,2), (0,2), (18,2), (9,2), (11,2), (8,2), (15,2)) ((7,1), (20,1), (11,1), (13,1), (21,1), (6,2), (17,2), (2,1), (1,2), (3,1), (19,2), (14,2), (10,2), (15,1), (8,1)) ((22,2), (9,1), (23,1), (16,2), (19,1), (16,1)) ((10,1), (14,1), (4,2), (20,2), (21,2)) ((3,2), (17,1), (22,1))
OP(20,15,5,3,3,3);0;Solved;0,1780;CriticalPath [10, 11, 12, 13];1,3063;(\infty, (22,1), (1,2), (2,1), (10,2), (19,1), (6,2), (23,2), (13,1), (22,2), (8,1), (0,1), (12,1), (12,2), (0,2), (8,2), (14,2), (18,2), (3,2), (16,2)) ((15,1), (4,2), (10,1), (7,1), (9,1), (5,2), (23,1), (4,1), (9,2), (5,1), (7,2), (21,2), (2,2), (1,1), (11,1)) ((11,2), (16,1), (17,1), (15,2), (18,1)) ((14,1), (20,1), (3,1)) ((19,2), (17,2), (20,2)) ((13,2), (6,1), (21,1))
OP(20,14,7,5,3);0;Solved;0,1110;CriticalPath [10, 11, 12, 13];1,2053;(\infty, (2,1), (4,2), (3,1), (14,2), (4,1), (1,2), (19,2), (5,1), (11,2), (20,1), (0,1), (12,1), (12,2), (0,2), (9,2), (17,2), (21,2), (18,2), (16,2)) ((7,1), (8,1), (10,1), (13,1), (19,1), (8,2), (22,2), (14,1), (13,2), (17,1), (15,2), (20,2), (7,2), (15,1)) ((18,1), (23,2), (6,1), (1,1), (5,2), (22,1), (9,1)) ((23,1), (16,1), (10,2), (3,2), (2,2)) ((6,2), (11,1), (21,1))
OP(20,13,11,5);0;Solved;0,0760;CriticalPath [10, 11, 12, 13];1,1665;(\infty, (2,1), (23,2), (1,1), (21,2), (7,1), (6,2), (3,2), (9,1), (4,2), (3,1), (0,1), (12,1), (12,2), (0,2), (10,2), (1,2), (5,2), (11,2), (22,2)) ((10,1), (11,1), (19,1), (23,1), (21,1), (8,2), (16,2), (8,1), (18,2), (5,1), (14,2), (15,2), (17,2)) ((20,1), (14,1), (19,2), (13,1), (18,1), (20,2), (16,1), (6,1), (15,1), (22,1), (13,2)) ((7,2), (2,2), (9,2), (17,1), (4,1))
